siteid,sitename,plotid,easting,northing,taxonid,scientificname,stemheight
SOAP,Soaproot Saddle,SOAP95,298712.5,4100852.5,PIPO,Pinus ponderosa,27.2
SOAP,Soaproot Saddle,SOAP299,297503.2,4100700.5,PIPO,Pinus ponderosa,31.2
SOAP,Soaproot Saddle,SOAP63,299809.8,4101025,PIPO,Pinus ponderosa,15.4
SOAP,Soaproot Saddle,SOAP299,297490.8,4100696.5,PIPO,Pinus ponderosa,27.3
SOAP,Soaproot Saddle,SOAP187,297537.1,4100543.2,PIPO,Pinus ponderosa,7.8
SOAP,Soaproot Saddle,SOAP187,297539.8,4100541.2,PIPO,Pinus ponderosa,10.2
SOAP,Soaproot Saddle,SOAP95,298701.9,4100848,PIPO,Pinus ponderosa,27.5
SOAP,Soaproot Saddle,SOAP63,299823.7,4101020.5,PIPO,Pinus ponderosa,6
SOAP,Soaproot Saddle,SOAP255,300145.6,4101376.5,PIPO,Pinus ponderosa,17.9
SOAP,Soaproot Saddle,SOAP255,300145.9,4101387.5,PIPO,Pinus ponderosa,4.4
SOAP,Soaproot Saddle,SOAP143,299843.1,4100424,PIPO,Pinus ponderosa,3.2
SOAP,Soaproot Saddle,SOAP95,298708,4100843.5,PIPO,Pinus ponderosa,21.2
SOAP,Soaproot Saddle,SOAP991,299154.5,4101479.2,PREM,Prunus emarginata,1.1
SOAP,Soaproot Saddle,SOAP63,299823.4,4101031,QUCH2,Quercus chrysolepis,3.8
SOAP,Soaproot Saddle,SOAP139,297055.5,4100098.5,QUCH2,Quercus chrysolepis,1.7
SOAP,Soaproot Saddle,SOAP223,299299.6,4101471,QUCH2,Quercus chrysolepis,8.2
SOAP,Soaproot Saddle,SOAP139,297052.6,4100095,QUCH2,Quercus chrysolepis,4.6
SOAP,Soaproot Saddle,SOAP255,300136.9,4101385.8,QUCH2,Quercus chrysolepis,1.2
SOAP,Soaproot Saddle,SOAP299,297492.7,4100702.8,QUCH2,Quercus chrysolepis,2.4
SOAP,Soaproot Saddle,SOAP1695,299174,4100964.8,QUCH2,Quercus chrysolepis,1.7
SOAP,Soaproot Saddle,SOAP63,299815.1,4101027.8,QUCH2,Quercus chrysolepis,0.9
SOAP,Soaproot Saddle,SOAP299,297493.2,4100691.2,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP139,297061.9,4100095.2,QUCH2,Quercus chrysolepis,2.6
SOAP,Soaproot Saddle,SOAP139,297058.7,4100096.5,QUCH2,Quercus chrysolepis,1.7
SOAP,Soaproot Saddle,SOAP95,298711.8,4100853,QUCH2,Quercus chrysolepis,0.6
SOAP,Soaproot Saddle,SOAP223,299296.5,4101470.2,QUCH2,Quercus chrysolepis,1.5
SOAP,Soaproot Saddle,SOAP1695,299171.2,4100968,QUCH2,Quercus chrysolepis,3.6
SOAP,Soaproot Saddle,SOAP331,297057.5,4100605,QUCH2,Quercus chrysolepis,6.5
SOAP,Soaproot Saddle,SOAP255,300148.7,4101377,QUCH2,Quercus chrysolepis,2.3
SOAP,Soaproot Saddle,SOAP1695,299175.3,4100960.2,QUCH2,Quercus chrysolepis,2.2
SOAP,Soaproot Saddle,SOAP223,299296.7,4101469.8,QUCH2,Quercus chrysolepis,4.8
SOAP,Soaproot Saddle,SOAP139,297052.8,4100094.5,QUCH2,Quercus chrysolepis,1.5
SOAP,Soaproot Saddle,SOAP1695,299185.1,4100974,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP139,297055.6,4100086,QUCH2,Quercus chrysolepis,2
SOAP,Soaproot Saddle,SOAP1695,299171.2,4100963.8,QUCH2,Quercus chrysolepis,1.9
SOAP,Soaproot Saddle,SOAP255,300146.7,4101378,QUCH2,Quercus chrysolepis,5.8
SOAP,Soaproot Saddle,SOAP1695,299171.1,4100968,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP223,299301.8,4101468,QUCH2,Quercus chrysolepis,0.5
SOAP,Soaproot Saddle,SOAP255,300136.4,4101380.5,QUCH2,Quercus chrysolepis,8.5
SOAP,Soaproot Saddle,SOAP1695,299176,4100959.5,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP1695,299172.3,4100967.8,QUCH2,Quercus chrysolepis,1.6
SOAP,Soaproot Saddle,SOAP1695,299172.3,4100959.8,QUCH2,Quercus chrysolepis,6.4
SOAP,Soaproot Saddle,SOAP1695,299178.2,4100971.8,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP139,297034.8,4100089,QUCH2,Quercus chrysolepis,1.8
SOAP,Soaproot Saddle,SOAP95,298696.5,4100856.2,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP1695,299175.5,4100965.5,QUCH2,Quercus chrysolepis,1.8
SOAP,Soaproot Saddle,SOAP1695,299176.7,4100967,QUCH2,Quercus chrysolepis,1.8
SOAP,Soaproot Saddle,SOAP95,298708.6,4100857.5,QUCH2,Quercus chrysolepis,0.5
SOAP,Soaproot Saddle,SOAP1695,299160.3,4101025.5,QUCH2,Quercus chrysolepis,9.3
SOAP,Soaproot Saddle,SOAP255,300139.2,4101382.8,QUCH2,Quercus chrysolepis,5
SOAP,Soaproot Saddle,SOAP1695,299174.5,4100964.8,QUCH2,Quercus chrysolepis,5
SOAP,Soaproot Saddle,SOAP255,300153.1,4101375,QUCH2,Quercus chrysolepis,4.7
SOAP,Soaproot Saddle,SOAP1695,299177,4100968,QUCH2,Quercus chrysolepis,3.9
SOAP,Soaproot Saddle,SOAP139,297059.6,4100086.5,QUCH2,Quercus chrysolepis,2.1
SOAP,Soaproot Saddle,SOAP1695,299171.6,4100967.5,QUCH2,Quercus chrysolepis,2.9
SOAP,Soaproot Saddle,SOAP223,299303.1,4101466.5,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP255,300151.1,4101373.5,QUCH2,Quercus chrysolepis,1.6
SOAP,Soaproot Saddle,SOAP1695,299179.1,4100964.5,QUCH2,Quercus chrysolepis,7.8
SOAP,Soaproot Saddle,SOAP63,299823,4101026.5,QUCH2,Quercus chrysolepis,1.7
SOAP,Soaproot Saddle,SOAP223,299299.2,4101467.5,QUCH2,Quercus chrysolepis,6.9
SOAP,Soaproot Saddle,SOAP255,300152.7,4101367.5,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP63,299822.4,4101031,QUCH2,Quercus chrysolepis,1.2
SOAP,Soaproot Saddle,SOAP139,297052.3,4100094.8,QUCH2,Quercus chrysolepis,4.3
SOAP,Soaproot Saddle,SOAP139,297052,4100095.2,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP223,299298,4101468.2,QUCH2,Quercus chrysolepis,4.6
SOAP,Soaproot Saddle,SOAP223,299302.2,4101469.5,QUCH2,Quercus chrysolepis,2.4
SOAP,Soaproot Saddle,SOAP1695,299174.3,4100968.5,QUCH2,Quercus chrysolepis,2.7
SOAP,Soaproot Saddle,SOAP255,300146.3,4101369.5,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP95,298701.4,4100855.2,QUCH2,Quercus chrysolepis,0.8
SOAP,Soaproot Saddle,SOAP139,297052.1,4100099,QUCH2,Quercus chrysolepis,2.9
SOAP,Soaproot Saddle,SOAP63,299816.9,4101026.5,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP331,297057.5,4100599,QUCH2,Quercus chrysolepis,2.2
SOAP,Soaproot Saddle,SOAP139,297051.9,4100096.5,QUCH2,Quercus chrysolepis,8.2
SOAP,Soaproot Saddle,SOAP223,299295.7,4101478,QUCH2,Quercus chrysolepis,5.5
SOAP,Soaproot Saddle,SOAP1695,299176,4100967,QUCH2,Quercus chrysolepis,4.8
SOAP,Soaproot Saddle,SOAP95,298704.6,4100858.8,QUCH2,Quercus chrysolepis,1.8
SOAP,Soaproot Saddle,SOAP1695,299176.1,4100959,QUCH2,Quercus chrysolepis,5.7
SOAP,Soaproot Saddle,SOAP1695,299176.6,4100970.2,QUCH2,Quercus chrysolepis,3.9
SOAP,Soaproot Saddle,SOAP63,299803.9,4101018.2,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP1695,299173.5,4100960.8,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP1695,299176.1,4100970.5,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP1695,299178.1,4100968,QUCH2,Quercus chrysolepis,1.7
SOAP,Soaproot Saddle,SOAP1695,299176.4,4100970,QUCH2,Quercus chrysolepis,1.1
SOAP,Soaproot Saddle,SOAP255,300151.8,4101385.5,QUCH2,Quercus chrysolepis,2
SOAP,Soaproot Saddle,SOAP1695,299174.5,4100957.5,QUCH2,Quercus chrysolepis,4.4
SOAP,Soaproot Saddle,SOAP223,299298.4,4101467,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP1695,299173.8,4100962,QUCH2,Quercus chrysolepis,5
SOAP,Soaproot Saddle,SOAP255,300137.2,4101383.2,QUCH2,Quercus chrysolepis,8.9
SOAP,Soaproot Saddle,SOAP1695,299177,4100972.2,QUCH2,Quercus chrysolepis,9.4
SOAP,Soaproot Saddle,SOAP331,297061.5,4100604.5,QUCH2,Quercus chrysolepis,3.8
SOAP,Soaproot Saddle,SOAP63,299808.8,4101029.5,QUCH2,Quercus chrysolepis,1.9
SOAP,Soaproot Saddle,SOAP299,297495,4100686.2,QUCH2,Quercus chrysolepis,1.6
SOAP,Soaproot Saddle,SOAP255,300153.2,4101369.2,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP1695,299173.7,4100964.5,QUCH2,Quercus chrysolepis,2.8
SOAP,Soaproot Saddle,SOAP255,300143.1,4101386.2,QUCH2,Quercus chrysolepis,2.2
SOAP,Soaproot Saddle,SOAP1695,299172.1,4100960,QUCH2,Quercus chrysolepis,6.4
SOAP,Soaproot Saddle,SOAP1695,299171.6,4100967.5,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP331,297053.9,4100596.8,QUCH2,Quercus chrysolepis,0.8
SOAP,Soaproot Saddle,SOAP1695,299175.6,4100968.2,QUCH2,Quercus chrysolepis,4.5
SOAP,Soaproot Saddle,SOAP1695,299171.6,4100958.8,QUCH2,Quercus chrysolepis,3.6
SOAP,Soaproot Saddle,SOAP223,299302.9,4101469,QUCH2,Quercus chrysolepis,2.5
SOAP,Soaproot Saddle,SOAP139,297052.6,4100096.5,QUCH2,Quercus chrysolepis,4.6
SOAP,Soaproot Saddle,SOAP1515,297514.7,4101249.5,QUCH2,Quercus chrysolepis,0.6
SOAP,Soaproot Saddle,SOAP139,297052.2,4100095.8,QUCH2,Quercus chrysolepis,4.2
SOAP,Soaproot Saddle,SOAP223,299300.2,4101470,QUCH2,Quercus chrysolepis,7.2
SOAP,Soaproot Saddle,SOAP63,299813.6,4101025.5,QUCH2,Quercus chrysolepis,0.9
SOAP,Soaproot Saddle,SOAP95,298699.2,4100856,QUCH2,Quercus chrysolepis,2.3
SOAP,Soaproot Saddle,SOAP283,297779.8,4101206.5,QUCH2,Quercus chrysolepis,0.9
SOAP,Soaproot Saddle,SOAP1695,299172.5,4100960.2,QUCH2,Quercus chrysolepis,2.5
SOAP,Soaproot Saddle,SOAP1695,299175.9,4100970,QUCH2,Quercus chrysolepis,3.3
SOAP,Soaproot Saddle,SOAP331,297059.4,4100603.2,QUCH2,Quercus chrysolepis,2.4
SOAP,Soaproot Saddle,SOAP255,300144.8,4101371.2,QUCH2,Quercus chrysolepis,0.8
SOAP,Soaproot Saddle,SOAP223,299299.9,4101468.2,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP139,297052.8,4100098.8,QUCH2,Quercus chrysolepis,2.3
SOAP,Soaproot Saddle,SOAP1695,299179.3,4100971.5,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP139,297050.5,4100096.5,QUCH2,Quercus chrysolepis,5.9
SOAP,Soaproot Saddle,SOAP1695,299178.1,4100970,QUCH2,Quercus chrysolepis,4
SOAP,Soaproot Saddle,SOAP1695,299173.9,4100972.8,QUCH2,Quercus chrysolepis,1.1
SOAP,Soaproot Saddle,SOAP1695,299177.1,4100972.2,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP1695,299185,4100973,QUCH2,Quercus chrysolepis,5.8
SOAP,Soaproot Saddle,SOAP95,298709.5,4100856.5,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP139,297058.5,4100086.2,QUCH2,Quercus chrysolepis,2.2
SOAP,Soaproot Saddle,SOAP187,297530.9,4100555.2,QUCH2,Quercus chrysolepis,1.5
SOAP,Soaproot Saddle,SOAP95,298708.7,4100852,QUCH2,Quercus chrysolepis,0.8
SOAP,Soaproot Saddle,SOAP1695,299171.1,4100973.5,QUCH2,Quercus chrysolepis,2.1
SOAP,Soaproot Saddle,SOAP283,297782.7,4101198.5,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP1695,299178.8,4100972.5,QUCH2,Quercus chrysolepis,0.8
SOAP,Soaproot Saddle,SOAP1695,299179.3,4100971.8,QUCH2,Quercus chrysolepis,7.8
SOAP,Soaproot Saddle,SOAP95,298705.9,4100852.8,QUCH2,Quercus chrysolepis,0.6
SOAP,Soaproot Saddle,SOAP187,297533.6,4100559,QUCH2,Quercus chrysolepis,2
SOAP,Soaproot Saddle,SOAP1695,299173.1,4100960.2,QUCH2,Quercus chrysolepis,1.5
SOAP,Soaproot Saddle,SOAP223,299295.9,4101478.8,QUCH2,Quercus chrysolepis,7.8
SOAP,Soaproot Saddle,SOAP1695,299173.4,4100966,QUCH2,Quercus chrysolepis,5.9
SOAP,Soaproot Saddle,SOAP95,298704.7,4100841.5,QUCH2,Quercus chrysolepis,0.5
SOAP,Soaproot Saddle,SOAP95,298695.4,4100854,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP63,299815.2,4101018.5,QUCH2,Quercus chrysolepis,1.5
SOAP,Soaproot Saddle,SOAP299,297499.6,4100684.2,QUCH2,Quercus chrysolepis,1.7
SOAP,Soaproot Saddle,SOAP283,297781.4,4101201.5,QUCH2,Quercus chrysolepis,0.6
SOAP,Soaproot Saddle,SOAP95,298693.9,4100852.5,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP1695,299175.8,4100972,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP95,298706.4,4100844.2,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP1695,299182.9,4100957.8,QUCH2,Quercus chrysolepis,2.2
SOAP,Soaproot Saddle,SOAP95,298705.3,4100853.2,QUCH2,Quercus chrysolepis,0.6
SOAP,Soaproot Saddle,SOAP1695,299182.8,4100957.5,QUCH2,Quercus chrysolepis,2.1
SOAP,Soaproot Saddle,SOAP95,298707.5,4100849,QUCH2,Quercus chrysolepis,0.8
SOAP,Soaproot Saddle,SOAP95,298699.3,4100856.5,QUCH2,Quercus chrysolepis,0.7
SOAP,Soaproot Saddle,SOAP255,300144.9,4101385.8,QUCH2,Quercus chrysolepis,0.6
SOAP,Soaproot Saddle,SOAP63,299820.7,4101023.8,QUCH2,Quercus chrysolepis,1.3
SOAP,Soaproot Saddle,SOAP95,298699.9,4100856.5,QUCH2,Quercus chrysolepis,1
SOAP,Soaproot Saddle,SOAP139,297055.9,4100090.5,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP331,297061.5,4100600.8,QUCH2,Quercus chrysolepis,2
SOAP,Soaproot Saddle,SOAP139,297055.2,4100090.5,QUCH2,Quercus chrysolepis,1.4
SOAP,Soaproot Saddle,SOAP1695,299178.5,4100973,QUCH2,Quercus chrysolepis,5.4
SOAP,Soaproot Saddle,SOAP1695,299182.7,4100957.5,QUCH2,Quercus chrysolepis,3.8
SOAP,Soaproot Saddle,SOAP223,299297.9,4101467.8,QUGA4,Quercus garryana,1.6
SOAP,Soaproot Saddle,SOAP991,299137.6,4101471.5,QUGA4,Quercus garryana,2.6
SOAP,Soaproot Saddle,SOAP1343,299605.5,4100963.5,QUGA4,Quercus garryana,1
SOAP,Soaproot Saddle,SOAP43,297057.5,4100721,QUKE,Quercus kelloggii,1.3
SOAP,Soaproot Saddle,SOAP331,297055.3,4100596,QUKE,Quercus kelloggii,0.5
SOAP,Soaproot Saddle,SOAP63,299812.8,4101027.5,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP63,299809.1,4101030.5,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP331,297050,4100603,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP139,297049.8,4100100.8,QUKE,Quercus kelloggii,0.9
SOAP,Soaproot Saddle,SOAP255,300149.2,4101371,QUKE,Quercus kelloggii,1.3
SOAP,Soaproot Saddle,SOAP63,299817.6,4101025.5,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP43,297050.2,4100731.8,QUKE,Quercus kelloggii,1.4
SOAP,Soaproot Saddle,SOAP43,297058.9,4100728.8,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP1343,299606.1,4100963,QUKE,Quercus kelloggii,1.9
SOAP,Soaproot Saddle,SOAP43,297058,4100726.8,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP63,299812.3,4101027,QUKE,Quercus kelloggii,0.9
SOAP,Soaproot Saddle,SOAP63,299823.1,4101029,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP43,297052.1,4100732,QUKE,Quercus kelloggii,0.9
SOAP,Soaproot Saddle,SOAP255,300138.7,4101369.8,QUKE,Quercus kelloggii,10.8
SOAP,Soaproot Saddle,SOAP43,297054.5,4100720,QUKE,Quercus kelloggii,1.9
SOAP,Soaproot Saddle,SOAP63,299809.6,4101023.8,QUKE,Quercus kelloggii,1
SOAP,Soaproot Saddle,SOAP331,297048.9,4100608,QUKE,Quercus kelloggii,1.5
SOAP,Soaproot Saddle,SOAP331,297063.7,4100602.5,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP331,297063.9,4100603.8,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP63,299819.3,4101030,QUKE,Quercus kelloggii,6.1
SOAP,Soaproot Saddle,SOAP187,297526.1,4100550.5,QUKE,Quercus kelloggii,1.5
SOAP,Soaproot Saddle,SOAP63,299812.9,4101027.2,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP63,299803.7,4101020.5,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP63,299812.6,4101030,QUKE,Quercus kelloggii,0.9
SOAP,Soaproot Saddle,SOAP95,298704.3,4100854.8,QUKE,Quercus kelloggii,0.5
SOAP,Soaproot Saddle,SOAP63,299809.2,4101025.2,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP63,299815,4101017.8,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP331,297057.9,4100602,QUKE,Quercus kelloggii,1.1
SOAP,Soaproot Saddle,SOAP255,300150.4,4101373.8,QUKE,Quercus kelloggii,0.5
SOAP,Soaproot Saddle,SOAP255,300137.6,4101385.5,QUKE,Quercus kelloggii,18
SOAP,Soaproot Saddle,SOAP331,297056.7,4100601,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP331,297056.5,4100608,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP331,297059,4100602,QUKE,Quercus kelloggii,1
SOAP,Soaproot Saddle,SOAP63,299806.6,4101031.2,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP43,297052.8,4100726.5,QUKE,Quercus kelloggii,1.6
SOAP,Soaproot Saddle,SOAP331,297059.5,4100603,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP223,299301.5,4101466.8,QUKE,Quercus kelloggii,0.5
SOAP,Soaproot Saddle,SOAP63,299810,4101025.2,QUKE,Quercus kelloggii,1
SOAP,Soaproot Saddle,SOAP255,300146.5,4101385.2,QUKE,Quercus kelloggii,0.9
SOAP,Soaproot Saddle,SOAP255,300135.4,4101382.5,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP63,299812.4,4101027.2,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP255,300139.2,4101381,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP139,297056.2,4100088,QUKE,Quercus kelloggii,1
SOAP,Soaproot Saddle,SOAP331,297047.9,4100600,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP143,299840.4,4100409.2,QUKE,Quercus kelloggii,13.8
SOAP,Soaproot Saddle,SOAP187,297529.7,4100553.8,QUKE,Quercus kelloggii,17.3
SOAP,Soaproot Saddle,SOAP43,297057.9,4100719.8,QUKE,Quercus kelloggii,3
SOAP,Soaproot Saddle,SOAP95,298709.5,4100848.5,QUKE,Quercus kelloggii,19.8
SOAP,Soaproot Saddle,SOAP331,297056,4100600.8,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP331,297055.3,4100601.5,QUKE,Quercus kelloggii,0.6
SOAP,Soaproot Saddle,SOAP331,297063.3,4100604.2,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP255,300144.5,4101387,QUKE,Quercus kelloggii,1.4
SOAP,Soaproot Saddle,SOAP331,297054.7,4100602.5,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP331,297050.8,4100602.8,QUKE,Quercus kelloggii,1.2
SOAP,Soaproot Saddle,SOAP255,300145,4101369,QUKE,Quercus kelloggii,0.5
SOAP,Soaproot Saddle,SOAP331,297057.6,4100598.5,QUKE,Quercus kelloggii,1.2
SOAP,Soaproot Saddle,SOAP331,297059.4,4100608,QUKE,Quercus kelloggii,0.5
SOAP,Soaproot Saddle,SOAP331,297050.5,4100606.5,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP331,297054.6,4100602.5,QUKE,Quercus kelloggii,0.7
SOAP,Soaproot Saddle,SOAP331,297050.9,4100606.8,QUKE,Quercus kelloggii,0.9
SOAP,Soaproot Saddle,SOAP43,297057.5,4100720,QUKE,Quercus kelloggii,1.3
SOAP,Soaproot Saddle,SOAP331,297047.7,4100603.5,QUKE,Quercus kelloggii,0.8
SOAP,Soaproot Saddle,SOAP331,297059.9,4100603.2,QUKE,Quercus kelloggii,1.3
SOAP,Soaproot Saddle,SOAP1695,299173.8,4100964.5,RHIL,Rhamnus ilicifolia,1.2
SOAP,Soaproot Saddle,SOAP1695,299174.1,4100964.5,RHIL,Rhamnus ilicifolia,0.7
SOAP,Soaproot Saddle,SOAP1695,299182.5,4100958.2,RHIL,Rhamnus ilicifolia,0.6
SOAP,Soaproot Saddle,SOAP1695,299175.3,4100960.2,RHIL,Rhamnus ilicifolia,0.6
SOAP,Soaproot Saddle,SOAP1695,299171,4100964.2,RHIL,Rhamnus ilicifolia,0.6
SOAP,Soaproot Saddle,SOAP1695,299183,4100958,RHIL,Rhamnus ilicifolia,0.9
SOAP,Soaproot Saddle,SOAP1695,299174.5,4100966.2,RHIL,Rhamnus ilicifolia,0.8
SOAP,Soaproot Saddle,SOAP1695,299171.7,4100963.8,RHIL,Rhamnus ilicifolia,0.9
SOAP,Soaproot Saddle,SOAP1695,299174.6,4100965,RHIL,Rhamnus ilicifolia,0.9
SOAP,Soaproot Saddle,SOAP1695,299174,4100964.5,RHIL,Rhamnus ilicifolia,0.8
SOAP,Soaproot Saddle,SOAP1695,299175.3,4100964.2,RHIL,Rhamnus ilicifolia,1.3
SOAP,Soaproot Saddle,SOAP1695,299174.6,4100965,RHIL,Rhamnus ilicifolia,0.7
SOAP,Soaproot Saddle,SOAP1695,299174,4100966,RIRO,Ribes roezlii,1.4
SOAP,Soaproot Saddle,SOAP139,297040.1,4100092.8,RIRO,Ribes roezlii,0.8
SOAP,Soaproot Saddle,SOAP139,297039.1,4100088,RIRO,Ribes roezlii,0.8
SOAP,Soaproot Saddle,SOAP143,299839.7,4100416.8,RIRO,Ribes roezlii,0.9
SOAP,Soaproot Saddle,SOAP1695,299174.8,4100965,RIRO,Ribes roezlii,1.3
SOAP,Soaproot Saddle,SOAP43,297058.8,4100724.8,RIRO,Ribes roezlii,1
SOAP,Soaproot Saddle,SOAP223,299297.8,4101470.2,RIRO,Ribes roezlii,1.1
SOAP,Soaproot Saddle,SOAP43,297061.4,4100726,RIRO,Ribes roezlii,0.8
SOAP,Soaproot Saddle,SOAP139,297054.7,4100086.2,RIRO,Ribes roezlii,1.5
SOAP,Soaproot Saddle,SOAP1695,299175.1,4100965.5,RIRO,Ribes roezlii,1.8
SOAP,Soaproot Saddle,SOAP139,297046.2,4100101.2,RIRO,Ribes roezlii,1
SOAP,Soaproot Saddle,SOAP187,297530.5,4100549.5,RIRO,Ribes roezlii,1.3
SOAP,Soaproot Saddle,SOAP143,299849.4,4100427.8,RIRO,Ribes roezlii,1
SOAP,Soaproot Saddle,SOAP43,297060.4,4100721.8,RIRO,Ribes roezlii,0.9
SOAP,Soaproot Saddle,SOAP143,299849,4100426.8,RIRO,Ribes roezlii,1
SOAP,Soaproot Saddle,SOAP1343,299588.2,4100964.5,RIRO,Ribes roezlii,1
SOAP,Soaproot Saddle,SOAP139,297039.1,4100088,RIRO,Ribes roezlii,0.9
SOAP,Soaproot Saddle,SOAP991,299149.5,4101473,RIRO,Ribes roezlii,1.1
SOAP,Soaproot Saddle,SOAP143,299849,4100426,RIRO,Ribes roezlii,0.8